,ID,Comment,Like,Title_number
17, 얍얍              ,펭수야 나는 수능은 아니지만 나에게 중요한 시험인 임용고시를 앞두고 있어 이 영상을 시험 전에 봐서 다행이다ㅎㅎ 덕분에 좋은 팁과 용기를 얻어가 꼭 시험 잘 봐서 좋은 교사가 될게!!!,10,0
18, 이가연              ,"펭수 오늘 수능 보고 왔습니다. 수능 시험이 끝나는 종이 치자마자 허탈함에 눈물이 나오더라고요...수험생활을 하며 힘들 때 펭수가 있어서 많이 힘이 됐어요. 앞으로 어떤 일이 저에게 다가올지 모르겠지만, 펭수의 긍정마인드로 잘 헤쳐나갈게요 펭펭💕",2900,0
19, 김서연              ,펭: 펭수는 수: 수많은 사람의 비타민이다.,2900,0
0, 자이언트 펭TV              ,펭하! 요즘 남극에 사는 펭귄 친구들먹이가 부족하다네요! 똑이가 바다지키기 운동하고 있는데 함께 하고 싶은 친구들은 이거이거 부탁드리겠뜹니다! 💙https://act.gp/2r3s7Wa,9700,0
1, 환경부              ,동물여러분의 친환경 생활을 응원합니다!그보다.. 펭수...환경부에 와보셔야 하는 것 아닙니꽈? 고향이 그립지 않으십니꽈? (의아하신 분들을 위해 환경부가 남극에 제2의 펭귄마을을 만들었습니다..) 또한 친구들을 위해 다양한 환경보호에도 함께 참여해주세요...오.... https://youtu.be/0_uL6ug92IQ,9700,0
2, 눈누난나              ,내가 봤을 땐 ebs 가 애들만 가르쳐서 안되고 어른놈들을 가르쳐야 한다는 걸 실천하는 듯 하는 건가 아닌가...,4400,0
3, MDstyle Dr.              ,"""이게 다 선배님께서 빙하를 잘 닦아 놓으신 덕분입니다."" ㅋㅋㅋ",4400,0
4, 용트름              ,물범 혼자 엄청 꼬질꼬질해보이넼ㅋㅋㅋㅋㅋㅋ소속사있는 애들이랑 넘 차이나는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1300,0
5, 펭펭              ,진짜 펭수 전용 빨대 좀 만들어줘요ㅠㅠ 우리 펭수 물 먹게... 맨날 먹는 척만하고 라디오때 물 못먹는것두 짠해 죽을뻔 ㅠㅠ 아무리 강철펭이라두 물 못 먹고 일하는게 말이 됩니까?ㅠㅠ,1300,0
6, 은덕              ,잠깐만 둘리 목소리 진짜 둘리 성우분목소리이신뎈ㅋㅋㅋㅋㅋㅋ진짜를 데리고 오셨구낰ㅋㅋㅋㅋㅋㅋ,1800,0
7, 귄양갱              ,똑이 신체 구조상 못 앉아서 계속 서있는거봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1800,0
8, zayu hwang              ,라떼는 빙하타고 다녓지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,479,0
9, 설탕구름              ,버스 기사 아저씨ㅋㅋㅋㅋㅋ 물범과 펭귄과 둘리가 타도 동요하지 않아ㅋㅋㅋㅋ 사전에 섭외했겠지만 웃지도 않고 자연스럽게 계산해주심ㅋㅋㅋㅋ,479,0
10, 어쩌다보니30대              ,왜 아무도 건강관리 하는장면을 거론안하시져?어르신들 약수터가서 나무에 들배지기하는거 따라한거 아니에여?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그냥 당연한거라서 아무도 의심 안하신거에여?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,615,0
11, my mme              ,"ㅋㅋㅋ물범ㅋㅋㅋㅋ홍진영인줄ㅋㅋㅋ""김명중 사장님 마음에? 명~중~~~""ㅋㅋㅋ매력있다ㅋㅋㅋㅋㅋ",615,0
12, 달달              ,펭수는 인성논란 일어날 일이 없잖아. 인간이 아니니까,721,0
13, 엄성찬              ,교육방송의 정체성을 잃지않다니....더 대단하다,721,0
14, 킴ha              ,펭수야 오늘 초등학교 2학년 내 조카에게 친구들은 펭수 아냐고 물어보니 친구들은 잘 모르고 선생님은 잘 안다는 대답을 들었어.  사실 내 조카한테도 내가 알려줬거든...펭수..우리 어른들의 뿌르르..삐리리..나 너 이모티콘도 샀어ㅠ,170,0
15, 민트마카롱              ,하..어쩐지 크릴오일  안땡기더라ㅋㅋ여러분  오메가3성분으로  보면 크릴오일보단 기존 오메가3가 더 나아요 크릴오일은 우리 펭귄줍시다아,170,0
16, Chloe C.              ,2:40 해줘류 콥 샐뤄드 에서 빠져나오지 못하겠음,233,0
17, 엘살바도르조지아              ,물범도 보통친구가 아닌데?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ제발 물범친구돜ㅋㅋㅋㅋㅋㅋ오래 보게해주헤요,233,0
18, kiki              ,음악감독님 참말로 한결같이 어린이 노래 안틀어줌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ💕사랑해요,315,0
19, Jeong Min Ko              ,펭수를 한번도 본 적이 없는 사람은 있어도 한번만 본 사람은 없다더니만...정말... 그게 진짜 였어~ ㅋㅋㅋ,315,0
0, 펭수펭랑해              ,"펭하~암과 싸우고있는 40대 아줌마 펭수팬입니다.덕질이라곤 평생 해본적이 없는 제가 항암 치료때문에 불면증에 우울증까지 앓고 있는데 펭수를 만나게되서 이제 밤이 두렵지않고 아픔도 잊게되요.윤도현씨 말대로 살아있는 비타민,진통제인거 같아요.정말 감사하고 펭랑해요.끝이안보이는 치료의 시간속에서 막막하기만 했는데 펭수는 저에게 하늘에서 내려준 천사가 아닌가 싶어요.펭수 영상을 보면 슬픈 눈물이아닌 기쁨의 눈물이 납니다.건강하게 항상 옆에있어주세요.다음펜사인땐 꼭 만나서 에너지 얻고 가고싶어요.그때까지 치료잘버텨서 꼭보러 갈께요.펭수도 건강하세요",6200,0
1, Peripera페리페라              ,Pengsoo...... it'e me. PERIPERA..  Please.. call me... ★ (간절...),6200,0
2, 웰시코깅              ,"지금까지 펭수 만난 사람들 중에 윤도현이 제일 따뜻하게 챙겨줘서 좋음 ㅠㅠ 다른 사람들은 이해해줄 듯 안해줄듯 자꾸 탈썼다는듯이 얘기하거나 계속 너뜨더니 변했다, 달라졌다 이런말 하거나해서 싫은데 ㅜㅜ",2300,0
3, ghans znffntm              ,ebs는 펭수 목건강만 책임지는 부서를 따로 만들어라.,2300,0
4, han880506              ,진짜 방송사 대통합을 EBS에서 이룰줄이야ㅋㅋㅋ,1100,0
5, 대한민국 산림청              ,펭수 우주정복 가즈아~~~~우리도.....끼워줘잉😅펭산펭산🐧🌲🐧🌲펭펭!!,1100,0
6, brianjoo              ,말 많이 하다보면 목이 건조해서 물마시고 싶을텐데 우리 펭수 어떻게 물좀 마실 수 있는 방법 연구좀 해주시면 안될까요??ㅠㅠ,1900,0
7, gipenea gipenea              ,우리 애 의자 편한 것 좀 줘라 스브스 놈들아ㅠㅠㅠㅠㅠㅠ 우리 애 키도 큰데 저렇게 쪼끄만한 의자를 주다니ㅠ 펭수가 착해가지고 암 말 안하는 건데ㅠㅠㅠ 얼마나 불편하겠냐고ㅜㅜㅜㅜ,1900,0
8, abc#bca              ,"어른이고 노인이고 어린애고 동물이고 간에 처음 대할 때는 기본적인 예의를 지키는지를 보면 그 사람의 인격을 알 수 있는데, 우리 펭수한테 대하는걸 보면 윤도현은 참 좋은 사람인듯너무 깍듯하지도 않고 그렇다고 하대하는것도 아닌 딱 중간선에서 존대를 해주고,,,계속 그러면 불편하니 말 놔도 되냐고 물어봐주고....사람 사이에서도 딱 이정도 선을 지키는 사람이 제일 편하고 좋은 사람임",5300,0
9, 안건희              ,열살이 사랑했나봐를 어떻게 알앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5300,0
10, 한수정              ,보다보니 윤도현님 참 사람 좋고 스윗하신듯...보통 10살이다하면 바로 말놓고 툭툭할텐데 말놓아도되냐고 허락도 받으시고ㅠㅠㅠ 우리 펭수 잘 챙겨주시고 ㅠㅠㅠ,4000,0
11, SAJOgroup              ,펭수 X 정글의 법칙! 완전 기대할게! 토욜 본방사수 할게! 아참! 오늘 펭수 임티 샀어~ 맨날 펭수 임티만 쓸거야~!!,4000,0
12, Hi Sei              ,'일절'이라는 단어 쓰는 10세 처음 봄ㅋㅋㅋㅋㅋㅋㅋ,1900,0
13, Good Good              ,펭수 YB 팬인거 넘 티나는데ㅋㅋㅋㅋㅋ 다른때랑 다르잖아,1900,0
14, 누카              ,윤도현님 진짜루 인성 좋으신분,1500,0
15, 감투              ,04:34 덥다고 하면 에어컨 들까봐 감기든 윤도현씨 걱정해주는 펭수의 마음인듯 ㅠㅠㅠ,1500,0
16, 3도당              ,연습생이 매니저 5명이라니 월드스타급 아닌가요ㅋㅋㅋㅋ,249,0
17, 하와이안피자              ,사회생활은 펭수처럼 해야돼..-3년차 직장인,249,0
18, 랼라률루              ,"펭수 SBS에 두 번이나 갔는데, 정작 왜 동물농장은 출연 안해? ㅋㅋ",3700,0
19, Young J              ,윤도현님이 펭수 비타민씨라고 하신거 왜케공감 ㅋㅋㅋ펭수먼가 많이 보진 않앗는데 팍팍한 삶살다가 보면 기분 좋고 계속 생각나고 보고싶어용 ㅋㅋㅋ 펭수랑 폴인럽인가 ㅠㅠㅠ,3700,0
0, Seunghyun Song              ,난 사실 펭수 소속사가 EBS인게 너무 좋아언뜻 보면 이거 불량식품인가 싶은데 알고보면 까다로운 식약처 검사 다 통과한 해썹마크 달린 건강식품같아...하루종일 끼고 살아도 이거 ebs컨텐트라고 생각하면 뭔가 공부한 것 같고 거북목도 나아진것 같고 헤어날수없는 마약같아나도 매니저 사관 학교 들어가서 펭수 털 빗어주고 싶다그렇게 까칠한 펭귄어로 나한테 물떠오라 그러면 나는ebs앞에 우물도 팔수있어 펭수야ㅜㅜㅜㅠ,3100,0
1, Irene Kim              ,이런 좋은 ebs 방송이 수신료는 3%밖에 못받는다면서요? Kbs는 90% 나머지 7%는 한전이요.  너무한거 아닌가요? 펭수가 열심히 돈벌면 뭐해 ㅜㅜ 적자메꾸기 바쁘겠지...ㅜㅜ 굿즈 내줘 펭수야!  이 이모가 200만원어치는 사줄게,3100,0
2, 대한민국 보건복지부              ,앜ㅋㅋㅋㅋㅋ 매니저 뽑는게 이렇게 재밌을 일이야?🤣🤣 펭수X재영 매니저 캐미 넘나 좋아요😍😍 (🔊 펭수 굿즈 좀 내주떼여 김명중사장님),1600,0
3, 펭랑단1호              ,원배씨 전과달리 굉장히 신나서 연기하는 느낌 ㅋㅋㅋㅋㅋㅋ,1600,0
4, SAJOgroup              ,저욧! 펭수 3기 매니저 미리 지원할게요,2000,0
5, 이니스프리(innisfree)              ,안녕 펭수야. 여러 번 메일 보냈는데 뉴매니저 교육중이라 연락이 쉽지 않았나보네ㅠㅠ이 댓글을 보고... 혹시 우리와 역대급 연말 만들어보고 싶다면 꼭 꼭꼭 꼭꼭꼭 연락줘.나 제주도에서 망부석이 될 때까지 기다릴거야.뷰티계의 원석같은 너.. 펭니스프리 펭수... 너를...,2000,0
6, 성욱강              ,2019년장성규가 전현무를펭수가 뽀로로를박재영이 유병재를넘어섰다...,1000,0
7, Gh Kim              ,원배매니저 EBS 퇴사가 아니라 부서 이동만 한건가요? 자주보이시네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1000,0
8, goingon99              ,퇴사자 인더 하우스는 20대도 모를 드립 아닌가... ㅋㅋㅋㅋㅋ,1400,0
9, 펭성충성              ,제발 박재영 매니저로 다시 복귀시키면 안돼요???그때가 훨씬 재밌었어......둘이 캐미가 쩔었는데......다시 박재영 매니저가  극혐하는 표정보고 싶다....둘이 티격태격하는 거 진짜 개꿀잼인데 2번에 한번 꼴로라도 나와주면 안되나요?벛꽃놀이 갔을때 처럼 환상캐미 다시보고 싶어요♡,1400,0
10, Sara Song              ,펭수야 굿즈 언제 내줄 거야ㅜ 매니저쓰도 새로 뽑았으니 굿즈 제작에도 힘써줘ㅠㅠ 명중킴이 EBS 적자 끊어내겠다고 하셨는데 내가 볼 땐 우리 펭수 굿즈 내면 적자가 문제가 아니라 신사옥 옆에 별관도 지을 수 있을 거 같아서 그래ㅠ 곧 크리스마스인데 나 크리스마스 선물로 펭수 굿즈 받고싶어ㅜ,3700,0
11, 인사처TV              ,저희처에 P크맨이라고 한 명 있는데 1일 펭수 매니저로 써주실 생각 없나요?^^,3700,0
12, right jisun              ,펭수야 제발 달력 프로젝트 찍어줘 ㅠㅡㅠ 2020년 펭수달력 팔아줘요ㅠㅠ 인형은 느낌이 잘 안살아서 어렵다며 사진이면 괜찮잖니 ㅠㅠㅠ 에피소드도 재밌고 제발 해주라ㅠㅠㅠ,197,0
13, 노란단무지              ,"""잊어달라 하였느냐."" "" 잊어주길 바라느냐."" ""미안하구나, 잊으려 하였으나... 너를 잊지 못하였다."" 흑흑 박째영 도라와",197,0
14, Edith J              ,나솔직히 펭수가 진짜 펭수로보여자꾸좋아서 눈물이나힐링된다너무좋아 니가40대인데 어린이같아져,722,0
15, 네네스퀵              ,펭수 : 다시 내 매니저 하고싶지?...박째영: ...너 나 못잊겠지?눈물없이 못보는 진정한 멜로드라마 아님니까...서로서로를 잊지못하고 매달리는st...,722,0
16, 라운즈 ROUNZ              ,"펭-하! 평소 펭수님을 덕질하며 숨어 지켜만 봐왔습니다. 이번 편에서 너무 깜짝 놀라 댓글 답니다. 오늘도 덕질하러 들어왔는데 저 까만 선글라스가 감히 펭수님의 영롱한 두 눈을 가리고 있지 않겠습니까? 펭수님의 영롱한 눈을 1분 1초라도 놓치고 싶지 않은 저희들을 좀 생각해 주셔야지 말입니다! 컨셉상 선글라스가 꼭 필요하다면 영롱한 눈을 가리지 않는 틴트 선글라스 안 되겠습니까? 변색 선글라스라도 어떻게 안 되겠습니까? 온라인 안경쇼핑몰 라운즈가 펭수님께 뭐든 협찬해 드리고 싶습니다. 펭수님을 바라보는 모두의 행복을 위해 우리가 나서야 한다고! 회사에 허락 받았습니다! 연락주세요!※ 펭수님의 눈은 펭수님만의 눈이 아닙니다.(라운즈 마케팅팀 / mkt@deep-eye.co.kr)",463,0
17, Rahio1009              ,자꾸 리콜 되는 퇴사자 ㅋㅋㅋㅋㅋㅋ 괜찮으신 건가요 ㅋㅋㅋㅋㅋ 아니 이쯤되면 리콜 된 퇴사자 컨셉으로 그냥 다시 재입사 하심이 어떠실지 ㅋㅋㅋㅋㅋㅋ,463,0
18, June e              ,굉장히 마니 촬영하신거 같은데 편집을 마니 들어내셨나보네여ㅜㅜ 방송이 다 그렇지만ㅜㅜ 부담갖지마시규 편하게 해쥬세여~~펭수와 제작진분들 고생하셨어여~,146,0
19, 로미다              ,태사자ㅋㅋㅋㅋㅋㅋㅋㅋ아니 애들이 태사자를 어떻게 아냐구요ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ언제적 그룹인뎈ㅋㅋㅋㅋㅋㅋㅋ,146,0
0, 자이언트 펭TV              ,"🐧🐧 펭TV에 출연해준 선배님, 선생님, 다른 모든 분들에게 따뜻한 응원의 댓글만 보내 주실 거라 믿뜹니다!그리고 펭수가 찾아가지 못한 다른 수험생분들, 다른 시험 준비하는 분들도 펭펭펭!건강하시는 게 제일 중요해여 ❤️ 따랑해여!",5800,0
1, ᆞ행복              ,팽수야 안녕~!!난 crps환자야..참 신기하지~??통증이 심해 마약진통제를 먹는데도 아파..근데 너 영상보면서 웃을땐 전혀 아프지않아. 잠시동안 아픈걸 잊어버린건지.정말 웃는동안 안아픈건진 몰라도..널 알아서 너무 행복해..,5800,0
2, A_ 167cm              ,가만보면 우리 펭수는 얼굴형이 계란(후라이)형이라서 참 예뻐,8400,0
