,ID,Comment,Like,Title_number
10, VIDEO K              ,"성규형 택배알바한번해줘... 택배갑질 개쩔잖아 형이 다발라줘 ㅠㅠ 택배알바의 힘듬을 많은사람들이 알고 택배알바하시는 분들의 처우도 개선이되었으면 좋겠어 ... 불의가있는곳에 워크맨이있다!!!!워크맨가즈아,~~",741,0
11, 신승호              ,슬프다.. 마지막 어머님 대사.. 자식한테 손벌릴수없대.. 엄마 벌리셔두되요... 열심히 돈 벌께..,576,0
12, progamers hybrid              ,"what should i do,i'm already addicted with this 워크맨-Workman.",5,0
13, 권혁준              ,아오 진짜 이 체널 끊을 수가 없닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미친 편집에 과하지도 않고 적당한 텐션의 장성규와 미친 드립 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,551,0
14, C ris              ,더우신대도 할머님들 알바전단지 열심히 돌리시는모습보고 감동입니다 힘내세요!!,584,0
15, 파카알파카              ,솔직히 전단지알바는 어머님들 쓰는 게 가장 좋음개같은 급딱 새기들이 전단지 돌리기 싫으니까 아파트 우편반송함에 전단지 다 처넣고가근데 내가 110호여서 우편함이 반송함 옆이라 내꺼에도 처넣고가는 놈들 있더라,85,0
16, [지니어스]쿠앙 뺀슬              ,할머니분둘이 전단디알바 하는거 보니까 마음이 아푸다무ㅜㅜ,593,0
17, you ooo              ,아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ애초에 이 컨텐츠 볼때마다 편집도 편집인데 장성규가 웬만한 개그맨들보다 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ순발력 드립 오졐ㅋㅋㅋㅋ,6200,0
18, doit just              ,나만 이자카야->이작가 웃김? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이작가 런치입니다~,432,0
19, 정병선              ,성규형 진짜 드립이 너무 좋아요기분나쁘지않을만큼의 깐족과 깔끔한 드립채널분리부터 우리 성규형 인생활짝 시작하자!,581,0
0, 워크맨-Workman              ,"🐜🐜워크맨 인력소🐜🐜워크맨의 리뷰를 원하는 job것이 있다면↓댓글 추천↓✔청소.인력.식당.요리.철거.공장.물류✔그 외 모든 job것들✔200% 부려먹기 가능 ❌장난사절❌세상의 모든 job것들을 [워크맨]이 직접 리뷰해드립니다!",1900,0
1, HS Kim              ,여직원 왜? 일 잘하는 거 같은데... 예의없는것도 아니고 워터파크는 삐끗하면 사고날수 있는 곳 아닌가 까불대다 실수하는 것보다야 낫지 일도 굉장히 능숙하고??? 모든 사람이 드립을 받아줘야 할 의무는 없어요.,13000,0
2, 김준              ,워터파크 크기와 수준에 비해 청소용품 관련이 너무 열악한거 같다. 놀램. 저 정도의 큰 장소와 손님 수이면 전문 청소용품 쓸 줄 알았는데 일하시는 분들 너무 힘드시겠다.,7400,0
3, Gray oasis              ,아니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ군대 물어보는데 왜 대학 얘기를 하눜ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,11000,0
4, 행복사랑부자              ,미끄럼틀 닦는데 그 큰 면적을 저 작은 수건으로 닦는다고....?청소도구를 바꾸던지 너무 비효율적이고 안닦일듯,3600,0
5, 후쿠티비 쇼핑몰놈들              ,담당 선배여자분 워크맨 시리즈중 프로페셔널한편에 속하는거 같은데....,4000,0
6, 브이V              ,차라리 걸레로 닦지말고 원통모양에 맞는 걸레를 제작해서ㅈ 튜브뒤에 매달고 내려가는게 나을듯,3100,0
7, 귭만찢              ,선배가 예민할 수밖에 없는 게... 안전상 이유로도 그렇고 예민할 수밖에 옶음...,4300,0
8, Dino              ,슬라이드 걸레로 손으로 닦는거 완전 오바다저 모양에 맞는 걸레 하나 제작안하냐 ㅡ.ㅡ,1200,0
9, 이미터용TV [김진용]              ,선넘는 드립 칠 때마다 휙 넘어가버리는거 너무 웃기잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5000,0
10, Simon Seungwon Choi              ,워터슬라이드타면서 먼지잇는지 보고 컴플레인.거는.사람들은 정말...대단하다  한국컴플레인계를 이끄시는분들,1000,0
11, Amber Rodriguez              ,“Hold my speedo” HAHAH WHO MAKES THIS EDITS,2,0
12, 이정식              ,01:16 희미의 취미할때 표정보소 ㅋㅋㅋ,3800,0
13, Ebony Kim              ,왜.... 선배 웃기고 좋은데....... 꼭 다 웃으면서 항상 친절해야되는건 아니잖아ㅋㅋㅋ,2200,0
14, 김준              ,해병대 나오셨어요? 저는 그냥 4년제..ㅋㅋㅋㅋ😁,5400,0
15, 퐁에              ,여직원분 매니저님인데...관리자중에 2번째로 높으신분임...,545,0
16, sh god              ,5:00 와 카메라 스태프 프로다 프로 ㅋㅋㅋㅋ 흔들림없이 내려오네 ㅋㅋ,1700,0
17, Amber Rodriguez              ,When he finds out there’s an employee elevator LMAAOOOOOOO,1,0
18, rin cha              ,워터파크 스키장 같은데서 일하시는분들은 보통 체대출신도 많고 운동하신분들이 많습니다 안전때문에도 더더욱 엄격하고 규율이 엄격하죠 저는 충분히 이해가 갑니다,626,0
19, 빠나나나나빠나나나빠나나나나빠나나나나나              ,여자분 너무 멋있다 13년차 ㄷㄷ,542,0
